,highest_charting_position,number_of_times_charted,streams,artist_followers,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,chord,contemporary,dance,edm,electropop,hip hop,house,indie,latin,other,pop,rap,reggaeton,rock,trap
912,5,7,4587573.0,42227614.0,75.0,0.777,0.357,-6.942,0.0522,0.757,0.108,139.883,210252.0,0.172,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
913,11,37,4585895.0,5966748.0,78.0,0.721,0.716,-7.037,0.0657,0.0334,0.237,104.994,221714.0,0.667,A#/Bb,0,0,0,0,0,0,0,0,0,2,1,0,0,0
914,134,6,4572706.0,166517.0,68.0,0.88,0.607,-7.067,0.0777,0.195,0.15,126.039,233905.0,0.823,F#/Gb,0,0,0,0,2,0,0,0,0,1,0,0,0,0
915,86,8,4538382.0,7593792.0,74.0,0.75,0.664,-5.908,0.154,0.275,0.0632,105.023,208156.0,0.617,G#/Ab,0,0,1,0,0,1,0,0,0,2,0,0,0,0
916,148,1,5306994.0,18936929.0,67.0,0.676,0.794,-4.78,0.0366,0.0513,0.0723,125.957,159286.0,0.161,D,0,0,0,0,0,0,0,0,0,3,0,0,0,0
917,71,12,4624448.0,67074.0,70.0,0.824,0.854,-5.312,0.177,0.016,0.117,95.114,210329.0,0.896,G#/Ab,0,0,0,0,0,0,0,0,1,0,0,0,0,0
918,185,1,4609169.0,1492551.0,65.0,0.653,0.603,-5.697,0.171,0.175,0.18,151.016,168477.0,0.551,F,0,0,0,0,2,0,0,0,0,0,3,0,0,2
919,27,36,4597001.0,437907.0,82.0,0.802,0.591,-4.895,0.225,0.0104,0.196,139.864,157712.0,0.309,G#/Ab,0,0,0,0,0,0,0,0,0,0,1,0,0,1
920,174,4,4575403.0,2919696.0,66.0,0.763,0.58,-6.196,0.144,0.0466,0.154,175.937,212011.0,0.608,G#/Ab,0,0,0,0,1,0,0,1,0,0,0,2,0,1
921,111,11,4564331.0,18306226.0,69.0,0.694,0.796,-4.164,0.0565,0.48,0.108,93.064,212312.0,0.515,F#/Gb,0,0,0,0,0,0,0,1,0,0,0,2,0,2
922,5,11,4556900.0,18585963.0,70.0,0.752,0.87,-3.812,0.0623,0.0604,0.489,120.006,157707.0,0.784,A,0,0,0,0,0,0,0,0,0,3,0,0,0,0
923,113,4,4547965.0,2203386.0,60.0,0.874,0.443,-9.628,0.241,0.147,0.124,118.004,235988.0,0.298,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0
924,31,34,4514763.0,19102888.0,81.0,0.474,0.631,-5.884,0.343,0.0687,0.132,180.051,189323.0,0.425,F,0,0,0,0,0,0,0,0,0,0,2,0,0,0
925,117,16,4501441.0,2897862.0,73.0,0.889,0.863,-3.011,0.0757,0.289,0.0798,112.953,201000.0,0.776,B,0,0,0,0,0,0,0,1,0,0,0,1,0,1
926,43,2,11373347.0,412466.0,82.0,0.799,0.66,-6.153,0.079,0.256,0.111,140.04,195429.0,0.471,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,1
927,145,1,5440253.0,4093115.0,56.0,0.744,0.644,-5.562,0.0641,0.229,0.204,96.852,151360.0,0.577,G#/Ab,0,0,0,0,1,0,0,0,0,0,0,0,0,0
928,22,6,5391018.0,37151476.0,77.0,0.583,0.817,-5.146,0.0987,0.118,0.338,105.936,246381.0,0.438,A,0,0,0,0,0,0,0,0,0,2,0,0,0,0
929,106,4,4887204.0,17097317.0,69.0,0.691,0.474,-8.742,0.0583,0.569,0.099,143.783,179917.0,0.381,A#/Bb,0,0,0,0,0,0,0,0,0,4,0,0,0,0
930,8,8,4883202.0,19102888.0,74.0,0.63,0.446,-8.9,0.0351,0.337,0.166,143.078,202193.0,0.177,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,0
931,56,21,4702117.0,1251372.0,0.0,0.843,0.549,-8.018,0.164,0.0948,0.155,83.982,233000.0,0.542,F#/Gb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,177,1,4685894.0,961181.0,62.0,0.805,0.619,-7.907,0.0771,0.218,0.114,98.995,170200.0,0.476,F,0,0,0,0,1,0,0,0,0,1,0,0,0,0
933,11,5,4586236.0,42227614.0,76.0,0.532,0.623,-9.208,0.0331,0.538,0.0925,89.937,261923.0,0.403,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
934,188,1,4561189.0,4272745.0,64.0,0.666,0.628,-5.613,0.0623,0.144,0.189,82.992,186468.0,0.767,G#/Ab,0,0,0,1,0,0,0,0,0,1,1,0,0,0
935,37,35,4436934.0,881797.0,80.0,0.809,0.545,-6.678,0.0735,0.392,0.151,97.008,180435.0,0.244,G,0,0,0,0,2,0,0,0,0,0,3,0,0,1
936,72,4,4405338.0,37151476.0,73.0,0.723,0.634,-5.415,0.0542,0.0892,0.0787,129.017,243267.0,0.582,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
937,186,10,4391666.0,6167871.0,80.0,0.686,0.457,-8.322,0.0468,0.595,0.105,150.953,242187.0,0.718,B,0,0,0,0,0,0,0,0,1,3,0,0,0,0
938,136,32,4390823.0,7744095.0,80.0,0.596,0.854,-5.114,0.463,0.0169,0.124,120.274,203418.0,0.152,G,0,0,0,1,0,0,0,0,1,3,0,0,0,0
939,8,5,4389670.0,42227614.0,71.0,0.686,0.662,-8.505,0.0413,0.467,0.109,147.922,230999.0,0.706,G,0,0,0,0,0,0,0,0,0,2,0,0,0,0
940,151,1,5254969.0,27167675.0,62.0,0.808,0.655,-7.34,0.139,0.0373,0.208,116.029,250280.0,0.56,B,0,0,0,0,0,0,0,0,0,3,0,0,0,0
941,10,4,5111416.0,42227614.0,71.0,0.456,0.263,-10.63,0.0332,0.806,0.0749,129.86,255894.0,0.111,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
942,59,6,4737306.0,2203386.0,55.0,0.904,0.26,-17.57,0.101,0.277,0.121,117.967,167147.0,0.231,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0
943,79,13,4664281.0,4849204.0,76.0,0.752,0.673,-5.792,0.153,0.0538,0.133,164.009,163902.0,0.35,A#/Bb,0,0,0,0,0,0,0,0,0,0,1,0,0,0
944,77,14,4488631.0,46992.0,73.0,0.613,0.624,-6.66,0.206,0.496,0.283,62.948,167917.0,0.804,B,0,0,0,0,0,0,0,0,1,1,0,0,0,0
945,74,5,4480780.0,328877.0,68.0,0.68,0.826,-2.561,0.27,0.562,0.254,146.95,248937.0,0.804,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0
946,55,4,4472669.0,27167675.0,72.0,0.627,0.69,-5.396,0.139,0.033,0.0742,122.053,208505.0,0.627,A#/Bb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
947,100,15,4466143.0,6096559.0,76.0,0.849,0.781,-4.635,0.159,0.406,0.0801,84.041,217143.0,0.893,C,0,0,0,0,0,0,0,0,0,1,0,0,0,1
948,176,3,4462411.0,9778632.0,69.0,0.899,0.528,-5.442,0.181,0.000554,0.105,100.037,111852.0,0.456,A,0,0,0,0,0,0,0,0,0,3,1,0,0,0
949,126,5,4449437.0,2953525.0,69.0,0.813,0.64,-5.908,0.272,0.269,0.131,92.989,147076.0,0.488,D,0,0,0,0,0,0,0,0,2,0,0,0,0,0
950,189,2,4439790.0,36369.0,79.0,0.677,0.766,-6.896,0.0568,0.0219,0.129,123.062,190488.0,0.198,F#/Gb,0,0,1,0,0,1,0,0,0,2,0,0,0,0
951,17,4,4424118.0,42227614.0,71.0,0.653,0.452,-11.143,0.055,0.838,0.108,83.433,252881.0,0.45,E,0,0,0,0,0,0,0,0,0,2,0,0,0,0
952,118,33,4392936.0,7593792.0,79.0,0.693,0.678,-7.159,0.0324,0.0151,0.101,103.952,228267.0,0.404,G#/Ab,0,0,1,0,0,1,0,0,0,2,0,0,0,0
953,185,7,4380308.0,117894.0,67.0,0.827,0.629,-3.966,0.185,0.183,0.084,88.064,187500.0,0.486,F#/Gb,0,0,0,0,0,0,0,0,1,2,0,0,0,0
954,50,22,4371370.0,6608815.0,74.0,0.867,0.744,-5.171,0.227,0.268,0.0713,84.005,173288.0,0.645,D,0,0,0,0,0,0,0,0,0,0,2,0,0,1
955,74,31,4351784.0,33663701.0,80.0,0.829,0.539,-7.359,0.208,0.136,0.103,99.96,149547.0,0.388,B,0,0,0,0,0,0,0,0,0,0,3,0,0,0
956,13,3,5564072.0,42227614.0,70.0,0.553,0.413,-10.037,0.0334,0.687,0.0594,110.107,208978.0,0.379,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0
957,15,3,5459423.0,42227614.0,69.0,0.596,0.488,-10.769,0.0274,0.9,0.091,94.926,208907.0,0.415,E,0,0,0,0,0,0,0,0,0,2,0,0,0,0
958,18,3,5128412.0,42227614.0,70.0,0.515,0.476,-9.843,0.0328,0.314,0.171,135.886,195097.0,0.412,A,0,0,0,0,0,0,0,0,0,2,0,0,0,0
959,24,3,5112180.0,42227614.0,71.0,0.593,0.377,-8.761,0.0253,0.6,0.0976,95.939,294521.0,0.502,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
960,157,1,5074613.0,7601122.0,69.0,0.709,0.679,-6.503,0.346,0.0115,0.0971,162.973,153467.0,0.754,B,0,0,0,0,1,0,0,0,0,0,1,0,0,0
961,20,3,5053658.0,42227614.0,70.0,0.559,0.31,-10.445,0.0338,0.881,0.106,119.845,190898.0,0.46,A#/Bb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
962,170,1,4736059.0,8671649.0,75.0,0.688,0.716,-5.702,0.0385,0.0969,0.0989,116.912,284480.0,0.373,G,0,0,0,0,0,0,0,0,0,2,0,0,0,0
963,180,1,4625985.0,6514102.0,58.0,0.841,0.541,-7.121,0.229,0.0186,0.123,97.961,115255.0,0.42,A,0,0,0,0,0,0,0,0,0,0,2,0,0,0
964,50,6,4599408.0,1674348.0,60.0,0.79,0.704,-7.935,0.417,0.069,0.113,154.007,196213.0,0.212,A#/Bb,0,0,0,0,1,0,0,0,0,0,0,0,0,0
965,170,5,4522005.0,141016.0,61.0,0.758,0.848,-3.84,0.0457,0.21,0.114,127.96,153149.0,0.706,A#/Bb,0,1,0,0,0,2,0,0,0,2,0,0,0,0
966,16,20,4510218.0,4794212.0,75.0,0.843,0.741,-5.609,0.334,0.0252,0.096,168.983,155497.0,0.68,B,0,0,0,0,0,0,0,0,0,1,2,0,0,1
967,29,2,6796343.0,42227614.0,67.0,0.592,0.699,-8.995,0.0471,0.655,0.114,141.916,237258.0,0.506,D#/Eb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
968,33,2,6085522.0,42227614.0,66.0,0.354,0.267,-13.69,0.0281,0.731,0.0858,94.219,289749.0,0.113,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
969,41,2,5943851.0,42227614.0,67.0,0.647,0.272,-12.906,0.0916,0.918,0.0918,150.044,234000.0,0.339,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
970,140,1,5768616.0,3037935.0,61.0,0.808,0.676,-4.902,0.223,0.0618,0.11,144.018,144973.0,0.0763,E,0,0,0,0,3,0,0,0,0,0,2,0,0,1
971,141,1,5752169.0,1674348.0,59.0,0.819,0.507,-7.336,0.0881,0.482,0.105,130.009,152013.0,0.634,C#/Db,0,0,0,0,1,0,0,0,0,0,0,0,0,0
972,144,1,5674945.0,1683006.0,60.0,0.882,0.526,-8.553,0.237,0.118,0.0835,109.075,180950.0,0.182,A#/Bb,0,0,0,0,2,0,0,0,0,0,0,0,0,0
973,149,1,5534361.0,10491105.0,59.0,0.773,0.742,-5.453,0.162,0.00198,0.558,148.949,186843.0,0.35,F,0,0,0,0,2,0,0,0,0,0,2,0,0,1
974,47,2,5375944.0,42227614.0,66.0,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,220043.0,0.429,G#/Ab,0,0,0,0,0,0,0,0,0,2,0,0,0,0
975,25,4,4978899.0,19102888.0,73.0,0.868,0.55,-6.417,0.226,0.183,0.109,117.943,154767.0,0.464,F#/Gb,0,0,0,0,0,0,0,0,0,0,2,0,0,0
976,171,1,4828004.0,3372385.0,64.0,0.614,0.553,-8.225,0.169,0.0306,0.203,159.999,240297.0,0.161,G,0,0,0,0,1,0,0,0,0,0,0,0,0,0
977,26,20,4695091.0,29067437.0,73.0,0.641,0.857,-5.725,0.301,0.013,0.0695,122.728,157733.0,0.961,C#/Db,0,0,0,0,0,0,0,1,0,0,0,2,0,0
978,179,3,4661170.0,1779640.0,69.0,0.853,0.909,-2.473,0.229,0.0522,0.129,112.987,178407.0,0.803,G,0,0,0,0,0,0,0,1,1,0,1,1,0,1
979,42,24,4588064.0,6096559.0,78.0,0.848,0.637,-5.132,0.156,0.0413,0.0521,96.988,222680.0,0.698,A,0,0,0,0,0,0,0,0,0,1,0,0,0,1
980,86,5,4583475.0,3866304.0,71.0,0.818,0.598,-5.948,0.113,0.0573,0.634,111.052,231618.0,0.331,A#/Bb,0,0,0,0,2,0,0,0,1,1,1,0,0,2
981,33,30,4561936.0,29067437.0,71.0,0.881,0.696,-3.838,0.0797,0.137,0.0927,97.002,200667.0,0.781,B,0,0,0,0,0,0,0,1,0,0,0,2,0,0
982,101,22,4476954.0,1251372.0,1.0,0.358,0.372,-7.664,0.0464,0.81,0.0877,144.833,200387.0,0.16,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,82,1,8293983.0,14103694.0,64.0,0.732,0.663,-7.616,0.192,0.0819,0.115,139.964,210587.0,0.227,F#/Gb,0,0,0,0,3,0,0,0,0,0,1,0,0,0
984,147,1,5600868.0,4093115.0,60.0,0.692,0.764,-5.233,0.113,0.574,0.106,84.029,189686.0,0.564,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0
985,163,1,5056986.0,2238190.0,71.0,0.6,0.723,-4.928,0.158,0.109,0.167,149.881,195268.0,0.463,F#/Gb,0,0,0,0,1,0,0,0,0,0,0,0,0,0
986,37,3,5047752.0,19102888.0,75.0,0.745,0.5,-6.184,0.135,0.439,0.0943,76.968,168685.0,0.433,G#/Ab,0,0,0,0,0,0,0,0,0,0,2,0,0,0
987,161,2,4966428.0,22536304.0,82.0,0.726,0.787,-2.494,0.0737,0.009,0.0596,124.99,199987.0,0.888,E,0,0,0,0,0,0,0,0,2,2,0,0,0,0
988,174,1,4823401.0,1700759.0,52.0,0.824,0.528,-9.236,0.175,0.144,0.104,157.005,183839.0,0.32,A,0,0,0,0,1,0,0,0,0,0,1,0,0,0
989,35,6,4798078.0,19102888.0,72.0,0.66,0.76,-5.726,0.0787,0.291,0.632,127.984,180129.0,0.394,D,0,0,0,0,0,0,0,0,0,0,2,0,0,0
990,27,3,4761155.0,19102888.0,72.0,0.654,0.452,-6.36,0.0439,0.17,0.114,138.034,186749.0,0.532,G,0,0,0,0,0,0,0,0,0,0,2,0,0,0
991,24,3,4687464.0,19102888.0,71.0,0.567,0.545,-6.668,0.0448,0.168,0.112,174.146,176650.0,0.234,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,0
992,31,20,4669248.0,92356.0,73.0,0.903,0.327,-9.727,0.0877,0.26,0.108,100.008,106000.0,0.274,C#/Db,0,0,0,0,0,0,0,0,0,0,1,0,0,0
993,47,7,4629083.0,7816213.0,70.0,0.59,0.618,-5.756,0.334,0.0127,0.244,96.459,252729.0,0.153,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,2
994,195,1,4628772.0,22536304.0,81.0,0.6,0.663,-5.802,0.0477,0.225,0.119,121.07,245493.0,0.286,D#/Eb,0,0,0,0,0,0,0,0,2,2,0,0,0,0
995,196,1,4621205.0,5449291.0,60.0,0.62,0.786,-5.22,0.167,0.143,0.46,164.057,265191.0,0.679,A,0,0,0,0,2,0,0,0,0,0,3,0,0,0
996,10,2,15129295.0,150587.0,62.0,0.752,0.375,-10.157,0.204,0.533,0.175,129.995,147673.0,0.591,F#/Gb,0,0,0,0,0,0,0,0,0,0,1,0,0,0
997,43,2,6229316.0,19102888.0,72.0,0.661,0.665,-6.356,0.053,0.538,0.0981,75.059,147548.0,0.486,E,0,0,0,0,0,0,0,0,0,0,2,0,0,0
998,46,2,6223001.0,19102888.0,73.0,0.621,0.695,-5.124,0.0911,0.00584,0.086,173.966,136408.0,0.298,E,0,0,0,0,0,0,0,0,0,0,2,0,0,0
999,36,2,5946573.0,19102888.0,70.0,0.707,0.67,-6.328,0.257,0.0813,0.098,163.099,200629.0,0.235,G,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1000,49,2,5777859.0,19102888.0,71.0,0.652,0.671,-5.89,0.0756,0.0222,0.107,84.008,182922.0,0.274,D,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1001,44,2,5394197.0,19102888.0,69.0,0.595,0.528,-7.371,0.0935,0.082,0.142,150.075,179464.0,0.515,F,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1002,129,4,5228433.0,632097.0,47.0,0.575,0.543,-5.062,0.0529,0.102,0.176,159.905,186480.0,0.283,D#/Eb,0,0,0,0,0,0,0,0,1,0,2,0,0,0
1003,45,2,5137482.0,19102888.0,69.0,0.288,0.638,-6.935,0.0779,0.133,0.14,66.424,173114.0,0.147,E,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1004,56,30,5097394.0,4022792.0,80.0,0.745,0.642,-6.257,0.287,0.0204,0.0658,179.974,131240.0,0.226,G,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1005,49,23,4868180.0,6161098.0,74.0,0.801,0.745,-3.733,0.063,0.398,0.153,104.965,214013.0,0.245,F#/Gb,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1006,169,1,4803071.0,942380.0,60.0,0.874,0.542,-7.064,0.344,0.0621,0.181,142.016,196933.0,0.481,A#/Bb,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1007,5,21,4727554.0,36177712.0,78.0,0.685,0.848,-4.561,0.0858,0.0861,0.0783,179.87,163084.0,0.761,G#/Ab,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1008,20,6,4700152.0,6514102.0,65.0,0.744,0.422,-8.946,0.294,0.0319,0.11,180.006,202667.0,0.493,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1009,44,30,4643817.0,5488666.0,81.0,0.878,0.619,-5.56,0.102,0.0533,0.113,136.041,157067.0,0.639,F#/Gb,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1010,67,2,4639929.0,5002317.0,67.0,0.88,0.787,-5.189,0.118,0.226,0.12,113.018,264834.0,0.588,G#/Ab,0,0,0,0,2,0,0,0,0,0,2,0,0,0
1011,25,30,4627026.0,18306226.0,77.0,0.786,0.808,-3.702,0.0882,0.0846,0.0822,105.027,301714.0,0.609,G,0,0,0,0,0,0,0,1,0,0,0,2,0,2
1012,29,30,4617726.0,3600989.0,77.0,0.654,0.672,-5.98,0.311,0.471,0.0781,181.857,249520.0,0.343,C,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1013,6,23,4613982.0,36177712.0,74.0,0.85,0.536,-5.161,0.0599,0.267,0.0996,96.029,210607.0,0.505,C#/Db,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1014,2,29,4599349.0,48544923.0,72.0,0.687,0.514,-6.612,0.0897,0.366,0.116,145.921,210427.0,0.494,A,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1015,29,28,4592772.0,6608815.0,77.0,0.831,0.499,-8.442,0.114,0.269,0.3,97.956,220487.0,0.511,B,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1016,69,19,4565377.0,8671649.0,77.0,0.879,0.498,-6.027,0.18,0.239,0.0967,106.044,163173.0,0.405,E,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1017,132,7,4527742.0,33663701.0,78.0,0.548,0.653,-3.875,0.081,0.456,0.103,150.068,174853.0,0.163,F,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1018,23,30,4496450.0,7601122.0,80.0,0.769,0.787,-3.909,0.367,0.189,0.129,126.77,159715.0,0.836,B,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1019,21,30,4485060.0,231580.0,75.0,0.883,0.668,-2.957,0.113,0.11,0.0734,87.972,226533.0,0.676,A,0,0,0,0,0,0,0,1,1,0,0,2,0,1
1020,78,1,8449557.0,19102888.0,60.0,0.307,0.528,-11.337,0.108,0.972,0.222,174.795,70395.0,0.58,B,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1021,112,1,6682917.0,19102888.0,59.0,0.392,0.373,-14.097,0.0968,0.991,0.545,121.678,30583.0,0.519,C,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1022,113,1,6640728.0,19102888.0,58.0,0.667,0.447,-14.625,0.761,0.916,0.612,83.534,136545.0,0.829,D,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1023,129,1,5867111.0,1818624.0,62.0,0.751,0.783,-5.926,0.22,0.0715,0.114,94.003,189739.0,0.379,G,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1024,57,3,5586085.0,14624703.0,64.0,0.67,0.847,-4.85,0.409,0.184,0.304,137.22,189827.0,0.381,A#/Bb,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1025,53,2,5104422.0,6852509.0,71.0,0.548,0.506,-7.434,0.102,0.203,0.0788,119.987,160000.0,0.557,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1026,164,1,5030481.0,383695.0,70.0,0.631,0.748,-2.569,0.0488,0.212,0.537,115.665,178413.0,0.351,E,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1027,139,2,4729070.0,6514102.0,60.0,0.672,0.733,-5.377,0.0566,0.00289,0.199,105.043,149857.0,0.354,B,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1028,174,2,4633313.0,18306226.0,68.0,0.614,0.746,-3.527,0.196,0.347,0.0874,168.072,259250.0,0.601,A#/Bb,0,0,0,0,0,0,0,1,0,0,0,2,0,2
1029,105,13,4597406.0,122883.0,80.0,0.605,0.377,-6.213,0.0443,0.733,0.0808,73.877,194853.0,0.519,B,0,0,0,0,0,0,0,0,1,6,0,0,0,0
1030,64,2,4594248.0,6852509.0,62.0,0.5,0.767,-4.105,0.403,0.162,0.385,159.477,202443.0,0.58,C#/Db,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031,46,29,4541965.0,268766.0,77.0,0.843,0.39,-7.899,0.0846,0.178,0.137,129.972,160627.0,0.495,D,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1032,79,2,4535580.0,6852509.0,72.0,0.739,0.616,-6.963,0.0338,0.252,0.101,91.071,158466.0,0.654,G,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1033,58,1,9011502.0,6852509.0,67.0,0.713,0.605,-7.487,0.107,0.497,0.115,142.025,175756.0,0.432,B,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1034,63,1,8443771.0,6852509.0,66.0,0.8,0.564,-5.817,0.4,0.0287,0.112,139.989,150857.0,0.318,G#/Ab,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1035,88,1,7308690.0,6852509.0,66.0,0.794,0.717,-5.73,0.251,0.0511,0.195,141.881,202816.0,0.372,G,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1036,95,1,7112419.0,6852509.0,63.0,0.717,0.474,-8.383,0.403,0.0509,0.139,123.906,185804.0,0.448,F,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1037,100,1,6620040.0,6852509.0,70.0,0.764,0.676,-6.761,0.0927,0.389,0.215,97.02,197938.0,0.461,B,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1038,114,1,6144736.0,6852509.0,59.0,0.645,0.64,-6.871,0.179,0.395,0.286,140.248,48000.0,0.674,A#/Bb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1039,117,1,6102253.0,6852509.0,59.0,0.944,0.579,-4.961,0.191,0.0381,0.253,135.033,259346.0,0.769,G#/Ab,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1040,121,1,5931242.0,6852509.0,61.0,0.831,0.762,-5.656,0.207,0.0885,0.107,99.999,192000.0,0.495,B,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1041,72,8,5280810.0,411262.0,72.0,0.868,0.479,-6.687,0.445,0.703,0.102,133.928,115200.0,0.776,E,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1042,56,4,5031845.0,359133.0,73.0,0.457,0.621,-5.923,0.138,0.218,0.0944,85.359,224638.0,0.634,A#/Bb,0,0,0,0,0,0,0,0,0,0,4,0,0,1
1043,158,1,4907751.0,6852509.0,60.0,0.718,0.66,-7.39,0.325,0.363,0.159,142.879,132587.0,0.659,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1044,7,19,4638728.0,36177712.0,80.0,0.9,0.603,-5.313,0.0646,0.402,0.134,129.928,170972.0,0.824,D,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1045,177,2,4571916.0,1276292.0,68.0,0.816,0.579,-6.097,0.0867,0.203,0.127,120.078,226314.0,0.43,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1046,55,28,4501188.0,2435159.0,77.0,0.806,0.786,-3.831,0.0741,0.145,0.0935,91.973,309120.0,0.58,A#/Bb,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1047,189,1,4470597.0,18306226.0,67.0,0.843,0.845,-2.344,0.0503,0.35,0.0527,126.989,210624.0,0.898,C,0,0,0,0,0,0,0,1,0,0,0,2,0,2
1048,181,8,4468668.0,35299488.0,83.0,0.605,0.822,-4.833,0.0438,0.00671,0.147,167.997,187147.0,0.288,C,0,0,0,0,0,0,0,0,0,1,0,0,2,0
1049,158,9,4433384.0,6096559.0,73.0,0.771,0.769,-3.504,0.0694,0.18,0.345,167.969,289899.0,0.931,C,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1050,122,27,4431571.0,33663701.0,81.0,0.68,0.578,-5.804,0.04,0.331,0.135,145.038,231267.0,0.341,A#/Bb,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1051,185,2,4394985.0,3731820.0,81.0,0.5,0.748,-9.072,0.0363,0.127,0.447,118.852,250987.0,0.514,E,0,0,0,0,0,0,0,0,1,0,0,0,5,0
1052,90,2,5474807.0,28335112.0,61.0,0.824,0.555,-5.817,0.05,0.00337,0.217,120.002,281273.0,0.0611,C#/Db,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1053,123,1,5415994.0,30683.0,64.0,0.798,0.527,-7.671,0.0447,0.227,0.108,114.008,166173.0,0.548,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1054,70,14,4874960.0,1251372.0,1.0,0.693,0.835,-3.242,0.0624,0.131,0.073,128.052,180283.0,0.744,F#/Gb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,52,7,4838067.0,18936929.0,68.0,0.639,0.546,-5.382,0.0407,0.0837,0.122,122.179,173124.0,0.149,C#/Db,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1056,142,3,4633237.0,7816213.0,71.0,0.585,0.641,-4.269,0.133,0.0286,0.316,88.284,197530.0,0.266,F#/Gb,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1057,32,16,4593309.0,11821805.0,76.0,0.771,0.654,-6.976,0.298,0.055,0.214,155.047,224955.0,0.573,G#/Ab,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1058,67,5,4592745.0,9998991.0,70.0,0.739,0.841,-4.162,0.06,0.0312,0.173,106.99,199653.0,0.562,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1059,166,1,4577209.0,4794212.0,72.0,0.821,0.863,-3.159,0.353,0.00824,0.0377,180.013,154324.0,0.874,F#/Gb,0,0,0,0,0,0,0,0,0,1,2,0,0,1
